,atm,bar,bus_stop,drinking_water,fast_food,hospital,hostel,incident_0,incident_1,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_2,incident_20,incident_21,incident_22,incident_23,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,name,nightclub,parking,place_of_worship,points,police,pub,restaurant,shop,taxi
10330517,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bathurst Street,2,1,0,"[{'lon': '151.20262', 'lat': '-33.87395'}, {'lon': '151.20271', 'lat': '-33.87396'}, {'lon': '151.20278', 'lat': '-33.87397'}]",0,0,0,2,0
105038171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dowling Street,0,0,0,"[{'lon': '151.21432', 'lat': '-33.9039'}, {'lon': '151.21429', 'lat': '-33.90399'}]",0,0,0,1,0
105038174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Todman Avenue,0,0,0,"[{'lon': '151.21432', 'lat': '-33.9039'}, {'lon': '151.21439', 'lat': '-33.90391'}, {'lon': '151.21457', 'lat': '-33.90394'}, {'lon': '151.21488', 'lat': '-33.90401'}, {'lon': '151.21496', 'lat': '-33.90403'}, {'lon': '151.21503', 'lat': '-33.90407'}, {'lon': '151.21512', 'lat': '-33.90415'}, {'lon': '151.2152', 'lat': '-33.90424'}, {'lon': '151.21527', 'lat': '-33.90432'}]",0,0,0,1,0
105038183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21476', 'lat': '-33.90247'}, {'lon': '151.2148', 'lat': '-33.90246'}, {'lon': '151.21484', 'lat': '-33.90241'}, {'lon': '151.21483', 'lat': '-33.90237'}, {'lon': '151.2148', 'lat': '-33.90233'}]",0,0,0,0,0
105038185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21484', 'lat': '-33.90241'}, {'lon': '151.2149', 'lat': '-33.90242'}]",0,0,0,0,0
10521180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William Street,0,0,0,"[{'lon': '151.22892', 'lat': '-33.88614'}, {'lon': '151.22878', 'lat': '-33.88638'}]",0,2,0,3,0
10539254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renny Lane,0,0,0,"[{'lon': '151.2283', 'lat': '-33.88625'}, {'lon': '151.2275', 'lat': '-33.88606'}, {'lon': '151.22661', 'lat': '-33.88579'}]",0,1,0,4,0
10539264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renny Lane,0,0,0,"[{'lon': '151.22661', 'lat': '-33.88579'}, {'lon': '151.22644', 'lat': '-33.88621'}]",0,0,0,1,0
10539275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renny Lane,0,0,0,"[{'lon': '151.22744', 'lat': '-33.88645'}, {'lon': '151.2275', 'lat': '-33.88606'}]",0,0,0,0,0
10539279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22606', 'lat': '-33.88563'}, {'lon': '151.22661', 'lat': '-33.88579'}]",0,0,0,1,0
105591033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Street,0,0,0,"[{'lon': '151.21299', 'lat': '-33.89808'}, {'lon': '151.21303', 'lat': '-33.89797'}, {'lon': '151.21316', 'lat': '-33.89733'}]",0,0,0,2,0
105591034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21312', 'lat': '-33.8971'}, {'lon': '151.21316', 'lat': '-33.89733'}]",0,0,0,2,0
105828365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gardeners Road,0,0,0,"[{'lon': '151.1993', 'lat': '-33.92187'}, {'lon': '151.20034', 'lat': '-33.92202'}]",0,0,0,0,0
10629148,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shepherd Lane,0,0,0,"[{'lon': '151.19534', 'lat': '-33.88659'}, {'lon': '151.19568', 'lat': '-33.88583'}, {'lon': '151.19566', 'lat': '-33.88547'}, {'lon': '151.19564', 'lat': '-33.88521'}]",0,1,0,3,0
108295523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.19454', 'lat': '-33.87809'}, {'lon': '151.19411', 'lat': '-33.87822'}, {'lon': '151.19334', 'lat': '-33.87841'}, {'lon': '151.19265', 'lat': '-33.87854'}]",0,0,0,0,0
108536934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17596', 'lat': '-33.91009'}, {'lon': '151.17592', 'lat': '-33.91016'}, {'lon': '151.17591', 'lat': '-33.91018'}, {'lon': '151.1759', 'lat': '-33.9102'}, {'lon': '151.17589', 'lat': '-33.91022'}, {'lon': '151.17589', 'lat': '-33.91024'}, {'lon': '151.17589', 'lat': '-33.91027'}, {'lon': '151.1759', 'lat': '-33.91031'}, {'lon': '151.17592', 'lat': '-33.91034'}, {'lon': '151.17596', 'lat': '-33.91037'}]",0,1,0,0,0
108536941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17521', 'lat': '-33.91032'}, {'lon': '151.17526', 'lat': '-33.91026'}, {'lon': '151.17532', 'lat': '-33.91021'}, {'lon': '151.17537', 'lat': '-33.91013'}, {'lon': '151.17538', 'lat': '-33.91008'}, {'lon': '151.17538', 'lat': '-33.91003'}, {'lon': '151.17538', 'lat': '-33.90998'}, {'lon': '151.17537', 'lat': '-33.9099'}, {'lon': '151.17535', 'lat': '-33.90981'}]",0,1,0,0,0
108539383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17423', 'lat': '-33.91099'}, {'lon': '151.17409', 'lat': '-33.91084'}, {'lon': '151.17392', 'lat': '-33.91067'}, {'lon': '151.17379', 'lat': '-33.91053'}, {'lon': '151.1736', 'lat': '-33.91033'}, {'lon': '151.17353', 'lat': '-33.91026'}, {'lon': '151.17354', 'lat': '-33.91012'}, {'lon': '151.17355', 'lat': '-33.91007'}, {'lon': '151.174', 'lat': '-33.90983'}, {'lon': '151.17467', 'lat': '-33.90945'}, {'lon': '151.17474', 'lat': '-33.90945'}, {'lon': '151.17501', 'lat': '-33.90979'}, {'lon': '151.1751', 'lat': '-33.9099'}]",0,1,0,0,0
109043311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17663', 'lat': '-33.9099'}, {'lon': '151.1766', 'lat': '-33.90979'}, {'lon': '151.17657', 'lat': '-33.90961'}, {'lon': '151.17655', 'lat': '-33.90952'}, {'lon': '151.17651', 'lat': '-33.90939'}, {'lon': '151.17643', 'lat': '-33.90919'}, {'lon': '151.1764', 'lat': '-33.90912'}, {'lon': '151.17636', 'lat': '-33.90907'}, {'lon': '151.17634', 'lat': '-33.90904'}, {'lon': '151.17631', 'lat': '-33.90902'}]",0,0,0,0,0
110611491,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"[{'lon': '151.20239', 'lat': '-33.8721'}, {'lon': '151.2021', 'lat': '-33.87207'}, {'lon': '151.20197', 'lat': '-33.872'}, {'lon': '151.20192', 'lat': '-33.87214'}, {'lon': '151.20211', 'lat': '-33.87211'}, {'lon': '151.20239', 'lat': '-33.8721'}]",0,0,5,0,0
110611492,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"[{'lon': '151.20239', 'lat': '-33.8721'}, {'lon': '151.20289', 'lat': '-33.87222'}]",0,0,5,1,0
110653773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.19972', 'lat': '-33.87271'}, {'lon': '151.19978', 'lat': '-33.8728'}, {'lon': '151.20022', 'lat': '-33.8735'}, {'lon': '151.20005', 'lat': '-33.8735'}, {'lon': '151.19991', 'lat': '-33.8735'}]",0,0,0,0,0
110653799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.19926', 'lat': '-33.87288'}, {'lon': '151.19926', 'lat': '-33.87302'}, {'lon': '151.19952', 'lat': '-33.87302'}, {'lon': '151.19972', 'lat': '-33.87313'}, {'lon': '151.1998', 'lat': '-33.87346'}, {'lon': '151.19991', 'lat': '-33.8735'}]",0,0,0,0,0
111089414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21335', 'lat': '-33.86462'}, {'lon': '151.21347', 'lat': '-33.86462'}, {'lon': '151.21364', 'lat': '-33.86467'}, {'lon': '151.2137', 'lat': '-33.86472'}, {'lon': '151.21374', 'lat': '-33.86478'}, {'lon': '151.21377', 'lat': '-33.86487'}, {'lon': '151.21373', 'lat': '-33.86503'}, {'lon': '151.21384', 'lat': '-33.86515'}, {'lon': '151.21392', 'lat': '-33.86558'}, {'lon': '151.21401', 'lat': '-33.86565'}, {'lon': '151.21411', 'lat': '-33.86568'}, {'lon': '151.21466', 'lat': '-33.86573'}, {'lon': '151.21466', 'lat': '-33.86573'}, {'lon': '151.21493', 'lat': '-33.86576'}, {'lon': '151.21493', 'lat': '-33.86574'}]",0,0,0,0,0
111089415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21466', 'lat': '-33.86573'}, {'lon': '151.21484', 'lat': '-33.86475'}]",0,0,0,0,0
111089416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.214', 'lat': '-33.86401'}, {'lon': '151.21415', 'lat': '-33.86412'}, {'lon': '151.21462', 'lat': '-33.8645'}, {'lon': '151.21484', 'lat': '-33.86475'}, {'lon': '151.21494', 'lat': '-33.86478'}]",0,0,0,0,0
111089417,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21484', 'lat': '-33.86475'}, {'lon': '151.21458', 'lat': '-33.86482'}, {'lon': '151.21423', 'lat': '-33.86493'}, {'lon': '151.21405', 'lat': '-33.86497'}, {'lon': '151.21398', 'lat': '-33.86498'}]",0,0,0,0,0
111119806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University Walk,0,0,0,"[{'lon': '151.23237', 'lat': '-33.91683'}, {'lon': '151.23245', 'lat': '-33.91684'}, {'lon': '151.23274', 'lat': '-33.91688'}, {'lon': '151.23273', 'lat': '-33.91694'}]",0,0,3,1,0
111148541,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cross City Tunnel Onramp,0,0,0,"[{'lon': '151.21735', 'lat': '-33.87549'}, {'lon': '151.21741', 'lat': '-33.87527'}, {'lon': '151.21744', 'lat': '-33.87509'}, {'lon': '151.21742', 'lat': '-33.87494'}, {'lon': '151.21739', 'lat': '-33.87487'}, {'lon': '151.21733', 'lat': '-33.87477'}, {'lon': '151.21717', 'lat': '-33.87459'}, {'lon': '151.21699', 'lat': '-33.8745'}, {'lon': '151.21688', 'lat': '-33.87447'}, {'lon': '151.21665', 'lat': '-33.87441'}]",0,0,0,2,0
111293611,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albion Place,2,0,0,"[{'lon': '151.20641', 'lat': '-33.87566'}, {'lon': '151.20547', 'lat': '-33.87551'}, {'lon': '151.20541', 'lat': '-33.8755'}]",0,6,4,15,0
111684085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.23577', 'lat': '-33.90395'}, {'lon': '151.23545', 'lat': '-33.90412'}, {'lon': '151.23508', 'lat': '-33.90428'}, {'lon': '151.23482', 'lat': '-33.90437'}, {'lon': '151.23446', 'lat': '-33.90444'}, {'lon': '151.23413', 'lat': '-33.9045'}, {'lon': '151.23357', 'lat': '-33.90452'}, {'lon': '151.23319', 'lat': '-33.9045'}, {'lon': '151.23273', 'lat': '-33.9044'}, {'lon': '151.23218', 'lat': '-33.90421'}, {'lon': '151.23181', 'lat': '-33.90403'}, {'lon': '151.23128', 'lat': '-33.90369'}, {'lon': '151.23074', 'lat': '-33.90329'}, {'lon': '151.23018', 'lat': '-33.90283'}, {'lon': '151.2296', 'lat': '-33.9023'}, {'lon': '151.22921', 'lat': '-33.90191'}, {'lon': '151.22882', 'lat': '-33.90147'}, {'lon': '151.22862', 'lat': '-33.90124'}, {'lon': '151.22826', 'lat': '-33.90081'}, {'lon': '151.22808', 'lat': '-33.90048'}, {'lon': '151.22797', 'lat': '-33.90021'}, {'lon': '151.22792', 'lat': '-33.89992'}, {'lon': '151.22791', 'lat': '-33.89969'}, {'lon': '151.22797', 'lat': '-33.89928'}, {'lon': '151.22806', 'lat': '-33.89901'}, {'lon': '151.22817', 'lat': '-33.89876'}, {'lon': '151.22824', 'lat': '-33.89848'}, {'lon': '151.22824', 'lat': '-33.89825'}, {'lon': '151.22817', 'lat': '-33.89809'}, {'lon': '151.22811', 'lat': '-33.89792'}, {'lon': '151.22806', 'lat': '-33.89775'}, {'lon': '151.22807', 'lat': '-33.89764'}, {'lon': '151.22812', 'lat': '-33.89758'}, {'lon': '151.22822', 'lat': '-33.89753'}, {'lon': '151.22832', 'lat': '-33.89751'}, {'lon': '151.22864', 'lat': '-33.8975'}, {'lon': '151.22902', 'lat': '-33.89743'}, {'lon': '151.22946', 'lat': '-33.89734'}, {'lon': '151.22998', 'lat': '-33.89713'}, {'lon': '151.23041', 'lat': '-33.89684'}, {'lon': '151.23057', 'lat': '-33.89673'}, {'lon': '151.23089', 'lat': '-33.89644'}, {'lon': '151.23122', 'lat': '-33.89598'}, {'lon': '151.23142', 'lat': '-33.8957'}, {'lon': '151.2317', 'lat': '-33.89538'}, {'lon': '151.23205', 'lat': '-33.89505'}, {'lon': '151.23225', 'lat': '-33.89489'}, {'lon': '151.2327', 'lat': '-33.89459'}, {'lon': '151.23305', 'lat': '-33.89447'}, {'lon': '151.23347', 'lat': '-33.89433'}, {'lon': '151.23398', 'lat': '-33.89425'}, {'lon': '151.23426', 'lat': '-33.89422'}, {'lon': '151.2345', 'lat': '-33.89423'}, {'lon': '151.23494', 'lat': '-33.89424'}, {'lon': '151.23515', 'lat': '-33.89425'}, {'lon': '151.23538', 'lat': '-33.89429'}, {'lon': '151.23566', 'lat': '-33.89434'}, {'lon': '151.23613', 'lat': '-33.89446'}, {'lon': '151.2367', 'lat': '-33.89465'}, {'lon': '151.23723', 'lat': '-33.89493'}, {'lon': '151.23752', 'lat': '-33.89509'}, {'lon': '151.23774', 'lat': '-33.89528'}, {'lon': '151.23823', 'lat': '-33.89563'}, {'lon': '151.23876', 'lat': '-33.89609'}, {'lon': '151.23892', 'lat': '-33.89623'}, {'lon': '151.23915', 'lat': '-33.89646'}, {'lon': '151.23947', 'lat': '-33.89677'}, {'lon': '151.23989', 'lat': '-33.89721'}, {'lon': '151.24015', 'lat': '-33.89754'}, {'lon': '151.24032', 'lat': '-33.8978'}, {'lon': '151.24052', 'lat': '-33.89817'}, {'lon': '151.24066', 'lat': '-33.89858'}, {'lon': '151.24077', 'lat': '-33.89916'}, {'lon': '151.24082', 'lat': '-33.8994'}, {'lon': '151.24089', 'lat': '-33.89991'}, {'lon': '151.24093', 'lat': '-33.90021'}, {'lon': '151.24093', 'lat': '-33.90036'}, {'lon': '151.24091', 'lat': '-33.90045'}, {'lon': '151.24074', 'lat': '-33.9008'}, {'lon': '151.24049', 'lat': '-33.90115'}, {'lon': '151.24029', 'lat': '-33.90136'}, {'lon': '151.23995', 'lat': '-33.90165'}, {'lon': '151.23968', 'lat': '-33.90183'}, {'lon': '151.23941', 'lat': '-33.90199'}, {'lon': '151.23904', 'lat': '-33.90215'}, {'lon': '151.23843', 'lat': '-33.9024'}, {'lon': '151.23758', 'lat': '-33.90275'}, {'lon': '151.23704', 'lat': '-33.90299'}, {'lon': '151.23686', 'lat': '-33.90309'}, {'lon': '151.2366', 'lat': '-33.90329'}, {'lon': '151.23633', 'lat': '-33.90351'}, {'lon': '151.236', 'lat': '-33.90377'}, {'lon': '151.23577', 'lat': '-33.90395'}]",0,0,0,0,0
11218466,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cathedral Street,0,0,0,"[{'lon': '151.21479', 'lat': '-33.8716'}, {'lon': '151.21475', 'lat': '-33.87163'}, {'lon': '151.2147', 'lat': '-33.87168'}, {'lon': '151.21464', 'lat': '-33.87175'}, {'lon': '151.21459', 'lat': '-33.87179'}, {'lon': '151.21448', 'lat': '-33.87189'}, {'lon': '151.21438', 'lat': '-33.87194'}, {'lon': '151.21428', 'lat': '-33.87197'}, {'lon': '151.21418', 'lat': '-33.87198'}, {'lon': '151.2141', 'lat': '-33.87197'}, {'lon': '151.21402', 'lat': '-33.87196'}, {'lon': '151.21394', 'lat': '-33.87194'}, {'lon': '151.21386', 'lat': '-33.87192'}, {'lon': '151.21377', 'lat': '-33.8719'}, {'lon': '151.2136', 'lat': '-33.87188'}]",0,0,1,0,0
112324911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21935', 'lat': '-33.86675'}, {'lon': '151.21924', 'lat': '-33.86645'}]",0,0,0,0,0
112324912,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21971', 'lat': '-33.86749'}, {'lon': '151.21918', 'lat': '-33.86737'}]",0,0,0,0,0
112324913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21953', 'lat': '-33.86662'}, {'lon': '151.21951', 'lat': '-33.8665'}]",0,0,0,0,0
112324914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21944', 'lat': '-33.86669'}, {'lon': '151.21953', 'lat': '-33.86662'}]",0,0,0,0,0
112324915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21925', 'lat': '-33.86641'}, {'lon': '151.21924', 'lat': '-33.86645'}]",0,0,0,0,0
112445643,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"[{'lon': '151.2058', 'lat': '-33.87413'}, {'lon': '151.20581', 'lat': '-33.87407'}]",0,2,0,15,0
112568374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21303', 'lat': '-33.89797'}, {'lon': '151.21308', 'lat': '-33.89798'}, {'lon': '151.21426', 'lat': '-33.89813'}]",0,0,0,2,0
112568375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21292', 'lat': '-33.89896'}, {'lon': '151.21346', 'lat': '-33.89903'}, {'lon': '151.21352', 'lat': '-33.89904'}]",0,0,0,0,0
112568377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21406', 'lat': '-33.8991'}, {'lon': '151.21352', 'lat': '-33.89904'}]",0,0,0,0,0
112568379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.213', 'lat': '-33.89848'}, {'lon': '151.21315', 'lat': '-33.8985'}, {'lon': '151.21346', 'lat': '-33.899'}, {'lon': '151.21346', 'lat': '-33.89903'}]",0,0,0,2,0
113539455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21322', 'lat': '-33.91011'}, {'lon': '151.21315', 'lat': '-33.91072'}, {'lon': '151.21316', 'lat': '-33.91075'}, {'lon': '151.2132', 'lat': '-33.91079'}, {'lon': '151.21332', 'lat': '-33.91084'}, {'lon': '151.21337', 'lat': '-33.91087'}, {'lon': '151.21341', 'lat': '-33.91092'}, {'lon': '151.21341', 'lat': '-33.91095'}, {'lon': '151.21342', 'lat': '-33.91099'}, {'lon': '151.21344', 'lat': '-33.91103'}, {'lon': '151.21347', 'lat': '-33.91107'}, {'lon': '151.21351', 'lat': '-33.91109'}]",0,0,0,1,0
113926101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{'lon': '151.20482', 'lat': '-33.86559'}, {'lon': '151.20489', 'lat': '-33.86559'}]",0,0,0,2,0
113926104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"[{'lon': '151.20417', 'lat': '-33.86566'}, {'lon': '151.20422', 'lat': '-33.86566'}, {'lon': '151.20428', 'lat': '-33.86565'}, {'lon': '151.20431', 'lat': '-33.86564'}]",0,2,0,4,0
114256541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21461', 'lat': '-33.89911'}, {'lon': '151.21463', 'lat': '-33.89896'}, {'lon': '151.21466', 'lat': '-33.89882'}]",0,0,0,0,0
114256543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21583', 'lat': '-33.89633'}, {'lon': '151.21578', 'lat': '-33.89633'}, {'lon': '151.21555', 'lat': '-33.8963'}, {'lon': '151.21526', 'lat': '-33.89626'}, {'lon': '151.21505', 'lat': '-33.89623'}, {'lon': '151.21493', 'lat': '-33.89624'}]",0,0,0,0,0
114256544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21423', 'lat': '-33.8995'}, {'lon': '151.21418', 'lat': '-33.89971'}]",0,0,0,0,0
114256547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21464', 'lat': '-33.89978'}, {'lon': '151.21418', 'lat': '-33.89971'}, {'lon': '151.21398', 'lat': '-33.89968'}]",0,0,0,0,0
114256548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21469', 'lat': '-33.89957'}, {'lon': '151.21423', 'lat': '-33.8995'}, {'lon': '151.21403', 'lat': '-33.89947'}]",0,0,0,0,0
114256549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21582', 'lat': '-33.89639'}, {'lon': '151.21576', 'lat': '-33.89638'}, {'lon': '151.21554', 'lat': '-33.89635'}, {'lon': '151.21551', 'lat': '-33.89634'}]",0,0,0,0,0
114256550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21341', 'lat': '-33.89959'}, {'lon': '151.21398', 'lat': '-33.89968'}, {'lon': '151.21403', 'lat': '-33.89947'}, {'lon': '151.2141', 'lat': '-33.8991'}]",0,0,0,0,0
114256551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21618', 'lat': '-33.89642'}, {'lon': '151.21624', 'lat': '-33.89643'}]",0,0,0,0,0
114256553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21551', 'lat': '-33.89634'}, {'lon': '151.21544', 'lat': '-33.89633'}]",0,0,0,0,0
114256554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.2141', 'lat': '-33.8991'}, {'lon': '151.21406', 'lat': '-33.8991'}]",0,0,0,0,0
114256555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21531', 'lat': '-33.89905'}, {'lon': '151.21463', 'lat': '-33.89896'}]",0,0,0,0,0
114256557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21411', 'lat': '-33.89904'}, {'lon': '151.21461', 'lat': '-33.89911'}]",0,0,0,0,0
114256558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21466', 'lat': '-33.89882'}, {'lon': '151.21417', 'lat': '-33.89876'}]",0,0,0,0,0
114256559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21441', 'lat': '-33.90081'}, {'lon': '151.21445', 'lat': '-33.90069'}, {'lon': '151.21464', 'lat': '-33.89978'}, {'lon': '151.21466', 'lat': '-33.89972'}, {'lon': '151.21469', 'lat': '-33.89957'}]",0,1,0,0,0
